DK_EKRN	DK_EKCH	205182
DK_EKYT	DE_EDDF	:
DK_EKYT	DK_EKBI	:
DK_EKYT	DK_EKCH	774215
DK_EKYT	EL_LGRP	:
DK_EKYT	EL_LGSA	2608
DK_EKYT	ES_GCLP	38014
DK_EKYT	ES_GCTS	:
DK_EKYT	ES_LEMG	69933
DK_EKYT	ES_LEPA	37783
DK_EKYT	FR_LFPO	:
DK_EKYT	NL_EHAM	232975
DK_EKYT	NO_ENGM	28402
DK_EKYT	TR_LTAI	44377
DK_EKYT	TR_LTBA	:
DK_EKYT	UK_EGKK	:
DK_EKYT	UK_EGSS	51917
EE_EETN	AT_LOWW	47051
EE_EETN	BE_EBBR	66103
EE_EETN	BG_LBWN	:
EE_EETN	CZ_LKPR	:
EE_EETN	DE_EDDB	63869
EE_EETN	DE_EDDF	281546
EE_EETN	DE_EDDH	:
EE_EETN	DE_EDDM	:
EE_EETN	DE_EDDT	:
EE_EETN	DE_EDDW	:
EE_EETN	DE_EDFH	:
EE_EETN	DE_EDLV	:
EE_EETN	DK_EKCH	116675
EE_EETN	EG_HEGN	51423
EE_EETN	EG_HESH	:
EE_EETN	EL_LGIR	:
EE_EETN	ES_GCTS	:
EE_EETN	ES_LEBL	:
EE_EETN	ES_LEGE	:
EE_EETN	FI_EFHK	295711
EE_EETN	FR_LFPG	:
EE_EETN	IE_EIDW	:
EE_EETN	IT_LIMC	:
EE_EETN	IT_LIME	55533
EE_EETN	LT_EYVI	89633
EE_EETN	LV_EVRA	289461
EE_EETN	NL_EHAM	81835
EE_EETN	NO_ENGM	127537
EE_EETN	NO_ENRY	:
EE_EETN	PL_EPWA	190996
EE_EETN	RU_ULLI	:
EE_EETN	RU_UUEE	122284
EE_EETN	SE_ESKN	:
EE_EETN	SE_ESSA	288695
EE_EETN	SE_ESSB	:
EE_EETN	TR_LTAI	113477
EE_EETN	TR_LTBA	:
EE_EETN	UA_UKBB	:
EE_EETN	UK_EGCC	:
EE_EETN	UK_EGGP	:
EE_EETN	UK_EGGW	:
EE_EETN	UK_EGKK	77702
EE_EETN	UK_EGNX	:
EE_EETN	UK_EGPH	:
EE_EETN	UK_EGSS	69616
EL_LGAV	AE_OMAA	304302
